sample_id,spout_no,tap_iron,tap_time_len
R2S_TRAIN_861CEE9E7EDB,2,421.0516115485292,104.89566071228568
R2S_TRAIN_588AAD31E7D3,2,539.5256693856937,131.45511629416526
R2S_TRAIN_BAE4FD4178C5,1,523.0123053731438,139.0578705424554
R2S_TRAIN_39B731A5A733,2,390.5877905650586,105.03565966351384
R2S_TRAIN_ECAB5AC5579E,2,265.59176164050405,70.67122801291278
R2S_TRAIN_33D63480180C,1,449.3703193695948,104.62229474422422
R2S_TRAIN_4D234FFC27D9,2,476.36032562168475,114.01801703117607
R2S_TRAIN_7D35CD37D180,1,511.14350940247334,124.15013594160955
R2S_TRAIN_3077FB9F3D79,2,493.1592260682362,116.25808815351687
R2S_TRAIN_D6A0762C4AD8,2,522.6642077414509,143.55044207113212
R2S_TRAIN_BE4470CA9AF8,1,473.5800878387997,120.93310329319306
R2S_TRAIN_EAA6001CA177,1,401.63441961797616,98.52979538881277
R2S_TRAIN_DB307A2A7A66,2,666.1620873851225,202.47000000000025
R2S_TRAIN_2840AF390893,2,633.6204470456055,138.7655853990033
R2S_TRAIN_61563BF6ADA6,1,548.5135947203763,131.0025616307773
R2S_TRAIN_AD4B00C7F46A,2,500.2543100770481,123.11455852558122
R2S_TRAIN_90AFB6234439,1,367.2648418426373,85.98583034515997
R2S_TRAIN_A1133627ACA4,1,590.8379305692795,135.86603313973947
R2S_TRAIN_A017EA3976EE,1,528.5613836030815,116.96216501662298
R2S_TRAIN_C6A288B23E22,2,559.1163234143796,135.32356907258009
R2S_TRAIN_C4DE17D3C299,1,384.6737373069319,84.95345204765724
R2S_TRAIN_267BDE5A7E49,1,477.69544565219695,124.91184045005417
R2S_TRAIN_09D8F8587B8D,2,593.2124653021153,146.3016063668475
R2S_TRAIN_A4D61EFCC5F8,1,349.1398327869716,83.09764852367564
R2S_TRAIN_9F6BA05756D2,1,604.8734718422132,133.42314534845846
R2S_TRAIN_1ECE5B8FB4A7,1,465.16325227048617,103.8008272503483
R2S_TRAIN_90D6B89C726E,1,525.5873461697189,122.12543303759891
R2S_TRAIN_AA9332C7EB27,2,399.2132581318428,102.5782033800752
R2S_TRAIN_590867BB25A8,2,502.6040148607853,131.39141971639697
R2S_TRAIN_ED5D94EDBCF2,1,575.6533023818657,135.6366223501338
R2S_TRAIN_50D5BDBD6925,1,622.9963695807428,144.30771138482592
R2S_TRAIN_5E1B3F99243F,2,557.5021339657096,131.12443152632832
R2S_TRAIN_1BA857CDF994,2,431.65295304110856,102.90848367483356
R2S_TRAIN_7CB51DBAC595,1,608.0506503147045,138.56229843372708
R2S_TRAIN_EB8DB5889E3E,2,792.2119000000002,202.47000000000025
R2S_TRAIN_463C27EB5D09,1,608.3962062526754,139.26900020422855
R2S_TRAIN_E95875579A16,2,524.5693188770543,148.72529391022815
R2S_TRAIN_5BC46969BDFB,1,219.85685,61.53
R2S_TRAIN_94EE31A2F685,1,602.5029698263644,129.2750352252074
R2S_TRAIN_84066A8F9956,2,459.9302676908778,119.82105700154194
R2S_TRAIN_57320FC5577D,2,430.1974081066998,99.31410312641508
R2S_TRAIN_2BEFDDDB3709,2,542.5545106835347,134.6358125817175
R2S_TRAIN_7484287A21EA,1,541.7956123352857,120.87390673231424
R2S_TRAIN_F65E3A961FB8,1,585.6914525221916,138.18992605089076
R2S_TRAIN_0CC5BE9A2AB7,2,545.0883180705177,134.76572914790086
R2S_TRAIN_AE23CA639D51,1,562.20218573653,130.01981477844447
R2S_TRAIN_A4B325D17F79,1,462.6971027020234,113.50778622363845
R2S_TRAIN_D5F22D524542,1,619.0434893987181,158.17135255538952
R2S_TRAIN_F8BB097E1225,1,542.4481872796249,118.98513417121654
R2S_TRAIN_DBBFD1BF8FDE,2,545.7496138860907,134.3695610057966
R2S_TRAIN_054A82987C36,1,523.7189329601307,122.06170191041488
R2S_TRAIN_A74DE6A32D0F,2,542.2198032007033,130.99448524805217
R2S_TRAIN_6CC006CC543A,1,537.4506037184069,125.31208401663993
R2S_TRAIN_3B9E4A3F9187,1,525.918061027702,114.66997694924467
R2S_TRAIN_9A1EC1DF8D40,1,468.92936189133343,104.34255446355309
R2S_TRAIN_8DAC0CC2F6E2,1,576.8476345287589,145.95703498091606
R2S_TRAIN_85792BE037EF,2,582.7772935781157,147.00566083866974
R2S_TRAIN_8A874AFF41EF,1,514.1028195698777,126.69254004337269
R2S_TRAIN_C28E24CD2052,2,638.9540888050948,140.2472356785737
R2S_TRAIN_609AAA537A92,2,706.9277932493195,171.50255928615087
R2S_TRAIN_CC388328EC89,2,338.9611661499964,90.14309865834885
R2S_TRAIN_4C15C641458F,1,521.2888792656263,126.04888001090843
R2S_TRAIN_4E00302A5F10,1,387.3736745569601,89.9295289283142
R2S_TRAIN_A4687C6BD539,1,482.11069189598976,111.93702759585557
R2S_TRAIN_140A29808EE6,2,530.7015888277091,126.05729651195992
R2S_TRAIN_8B90896FE503,2,508.54660334018286,121.83613050430726
R2S_TRAIN_FBD398C178B7,1,545.8047401914394,111.02736960256668
R2S_TRAIN_45E99E975E77,2,520.1231949191842,127.69913137701441
R2S_TRAIN_736EE1AEE472,2,408.3468207821085,102.47695022442024
R2S_TRAIN_E339A255EEC9,2,450.1325850693276,96.88798558730676
R2S_TRAIN_4FD4908748C2,1,340.3893572661879,79.38569743059637
R2S_TRAIN_35AA1988DE78,2,425.0709986982636,103.03742187168821
R2S_TRAIN_D7DD83CB6D6C,1,435.87808162895624,104.41022903098506
R2S_TRAIN_69CADCF33418,2,406.6839552924608,100.22152369557149
R2S_TRAIN_5B608759F0CE,1,432.54286825264205,108.20692183685782
R2S_TRAIN_6B3031BC8B67,1,339.2072670990189,80.643006919271
R2S_TRAIN_08C8E74949FC,1,321.85487732775465,89.92188587514457
R2S_TRAIN_45FB6F20F9C9,1,508.5888732999251,115.24984142416554
R2S_TRAIN_23A6AC7E208E,1,347.0145349580216,80.52723782197484
R2S_TRAIN_350BA5486E2D,1,291.28509951038404,69.42859902830409
R2S_TRAIN_D9FB6D6A95A1,1,703.3538429882826,172.17858530945472
R2S_TRAIN_B55811E94A39,2,599.0798283197365,137.9798439415432
R2S_TRAIN_D4199AC2C821,1,463.76718001242466,115.9571057494446
R2S_TRAIN_8BCB93D5703E,2,551.7330011373692,132.49185171639604
R2S_TRAIN_981609FAA4DD,2,383.561655977548,97.41999216817362
R2S_TRAIN_8D0682007A9F,2,763.1841654215098,188.08296519435046
R2S_TRAIN_C77CF5FAB194,1,599.6459091428333,140.91201684791443
R2S_TRAIN_146916694FDC,1,529.7411410466536,120.26336075538997
R2S_TRAIN_4B2B6AC703A4,2,544.7088404872866,127.02610850508495
R2S_TRAIN_10D934B0637C,1,490.74039682723543,117.58409492399875
R2S_TRAIN_F76CE67F7F39,1,573.2577853471454,126.29091407982315
R2S_TRAIN_9E36CE860D46,1,504.6430337979693,123.01808351007358
R2S_TRAIN_BB7E70BC9432,1,554.0484803171801,129.3661113458434
R2S_TRAIN_3F319388C287,1,625.6324682506591,155.4797045906193
R2S_TRAIN_B9836378B4D6,2,528.33112747324,128.21583613842748
R2S_TRAIN_0956F05CA614,1,439.1675477408066,103.72051063316928
R2S_TRAIN_FBD5F9C799DE,2,558.8556766697551,138.75936650561363
R2S_TRAIN_857EBA533F68,2,475.5819253968287,120.03384836483947
R2S_TRAIN_2D11C571BEBD,2,285.67298735246135,95.3455280666943
R2S_TRAIN_19D3B1450810,1,608.1911193150692,152.17405527890577
R2S_TRAIN_D74604A39EB7,2,558.8748378056213,117.20847594065611
R2S_TRAIN_D9DC6C5C7815,2,458.51927685496327,119.04764896076881
R2S_TRAIN_2BA2F7F43D57,1,478.24843612543634,114.39485490806186
R2S_TRAIN_D36F4D797CD7,2,502.83590304477826,119.64644389078875
R2S_TRAIN_E98B2E227F78,1,629.2099791162241,160.25306240241113
R2S_TRAIN_A27FAB8890E5,2,494.8191641407082,124.85788563491205
R2S_TRAIN_B6FD35B389C5,1,402.4007681329103,126.9406303222501
R2S_TRAIN_C37D406EBED6,2,427.04060836400794,113.53676818251787
R2S_TRAIN_66BB7365A020,2,467.90013542914255,119.1465216440316
R2S_TRAIN_0537601498BE,2,544.0269036926353,137.5682322460241
R2S_TRAIN_B27E25A83665,1,541.5730310714899,132.6085351088233
R2S_TRAIN_96FBFD377FDD,1,440.41782439691326,122.86584890859754
R2S_TRAIN_F365C1D6F4B4,2,553.4457992907909,145.17449994114898
R2S_TRAIN_01485ECB3EAD,1,469.9811270222986,115.81796874211172
R2S_TRAIN_6AD85FB157EA,1,424.1763023614362,96.70333759015635
R2S_TRAIN_63A7B9F8071B,1,650.2602231862578,155.36134756313768
R2S_TRAIN_30784BAC8D57,2,293.87562956578586,84.37176591766135
R2S_TRAIN_8CF6E06D1127,1,493.93102965216457,126.96347365653808
R2S_TRAIN_298F9AFB441A,2,484.2208153501666,120.80939005615045
R2S_TRAIN_98B453092A45,1,640.0626197454379,169.85030573575239
R2S_TRAIN_6521AFA6EAA6,2,522.6657874272643,135.73325512519065
R2S_TRAIN_AF85A7647B7E,2,614.8783557216028,128.8911791112315
R2S_TRAIN_466671739587,2,679.2896257965245,152.82028088659405
R2S_TRAIN_88A44B8EF353,2,427.556089100419,101.35548864984808
R2S_TRAIN_4120D3BD8154,2,514.730652117864,124.66681184545588
R2S_TRAIN_94FF99A48B98,2,457.102671249656,113.4704690979493
R2S_TRAIN_56B911FE30AC,2,515.9127257984072,124.20764498215176
R2S_TRAIN_E4B8663DA425,1,623.2690478677225,151.26528004049985
R2S_TRAIN_9CDF6CF2F3FD,2,565.1615061214732,162.00922308165343
R2S_TRAIN_AC7A83E7568B,2,502.05606200997653,125.29764056578901
R2S_TRAIN_F384E0D98767,1,599.5900898547848,146.37590327209796
R2S_TRAIN_CE27F85C4720,1,591.3326788667074,140.7961745174197
R2S_TRAIN_B09081F1A82C,2,560.4526312705945,135.25394824046654
R2S_TRAIN_5F2FE0277C85,2,495.4474018355793,111.66878622661409
R2S_TRAIN_646E9EC3C9A0,1,642.2000659031733,161.94986457352812
R2S_TRAIN_DEB5C1503F54,2,494.4484804876348,117.50993785843767
R2S_TRAIN_2206D2BAE337,1,439.30089735487127,118.48087659362223
R2S_TRAIN_4FD0DDCBF27F,1,631.5306094909507,142.12597185799285
R2S_TRAIN_EEA6DBC00317,1,443.22640641262564,106.70558311619376
R2S_TRAIN_32D62965559D,1,544.768479648933,127.25640499569585
R2S_TRAIN_80ABED6B1D0B,1,512.2027673815865,123.10280916008072
R2S_TRAIN_C982E011E86C,1,502.6657307451103,126.83754836936855
R2S_TRAIN_5439D77D551A,1,630.2613595213326,141.45108541238454
R2S_TRAIN_25742E2973C5,1,355.67673045787296,82.07721700317187
R2S_TRAIN_BD8AFA20A905,2,506.8092773044132,116.30932612423658
R2S_TRAIN_9DA0F5209193,2,474.38075905697286,124.80918438915263
R2S_TRAIN_55F8C750B3B4,2,486.18701169352573,99.53795882842981
R2S_TRAIN_4E0B6E951536,1,294.35464152064253,64.42812355163386
R2S_TRAIN_0C9E77A7501A,1,534.8274362520716,128.29683671175724
R2S_TRAIN_619E5BF5FA68,1,544.8239600759224,126.66781596804152
R2S_TRAIN_8D5F1CD807FA,2,569.107752453654,146.31739906624426
R2S_TRAIN_79D1E1CB56CA,1,594.1172241969958,149.66269014115935
R2S_TRAIN_046BC5BC1B7D,1,617.0842453230663,138.50900562897084
R2S_TRAIN_D6683F28657C,2,458.20993634397104,99.35050262877839
R2S_TRAIN_89A186E161AB,1,247.51685011934467,68.88348442015248
R2S_TRAIN_EE773585DF9E,1,418.517459630149,101.00234668193552
R2S_TRAIN_BE7929B035D3,2,390.1758256797724,95.03548315394163
R2S_TRAIN_15AD483ADCA6,2,492.5742622881188,132.33049349146341
R2S_TRAIN_991A1B8F116F,2,471.51437828128763,125.5816513334383
R2S_TRAIN_12080AB01F23,1,507.2779526827669,109.10090668874744
R2S_TRAIN_C90117DAD36A,1,609.0019776127085,148.3989693661014
R2S_TRAIN_4E3249B06F21,2,485.4323461474706,134.76863691641617
R2S_TRAIN_387094DC1E28,1,504.9620434659685,121.97716988557009
R2S_TRAIN_EF7836CC2706,2,547.9073299876418,140.95629093598956
R2S_TRAIN_0F32C8F99A91,2,616.132576422276,129.53039323441467
R2S_TRAIN_19C34F71CD90,1,703.5819862976479,170.720409736929
R2S_TRAIN_F04C54F157D1,1,456.10506022981326,108.24839828336562
R2S_TRAIN_115E12491AD6,1,619.1804620566033,153.45865542365206
R2S_TRAIN_6D8790508D11,2,542.7580470601284,129.87902793698757
R2S_TRAIN_B5B0DDF3CB9A,2,616.3262704672178,149.79402431512582
R2S_TRAIN_72487999D8E0,2,555.6195137785483,136.47104410219964
R2S_TRAIN_65A5C3A5FA08,1,566.996748763351,128.44891203755984
R2S_TRAIN_18B8A4C79273,1,638.2474061316782,175.46662908506846
R2S_TRAIN_473884CEAD2C,1,382.2277986165008,94.81742996548593
R2S_TRAIN_5A4CAAFFD781,1,611.9378988108411,150.13321425299057
R2S_TRAIN_64410E55D012,1,521.6367999062629,125.41453093496614
R2S_TRAIN_E1E2E2AC6A86,2,513.2529958094357,121.48790671503936
R2S_TRAIN_C47CC95C4CAB,1,543.0880505681987,111.12654375619785
R2S_TRAIN_05BEA2EEC10C,2,585.2324292186914,139.61967538754746
R2S_TRAIN_4085EDB67203,2,634.8066213335637,152.30978813269684
R2S_TRAIN_0BA581E77DD8,2,397.3314983331909,91.03646170441634
R2S_TRAIN_21B5A499E6E4,1,674.9052640193365,155.7984104487076
R2S_TRAIN_5CB7E4C4F2C6,1,635.2470983534647,145.7105271131233
R2S_TRAIN_A0E7708CDA70,2,449.0820608850681,102.39756783327594
R2S_TRAIN_D71432EA2869,1,483.1502623775412,105.72466146293642
R2S_TRAIN_8A0842C2694D,1,472.48517982242726,127.53362166527539
R2S_TRAIN_88EF6DF121E8,2,470.85891998836274,124.23594244718957
R2S_TRAIN_31DC3056724F,2,750.2341551030496,190.67061114108964
R2S_TRAIN_E44F2B880AF7,1,587.9652574662501,137.6839446848613
R2S_TRAIN_DA98440AC521,2,397.6581944888277,104.86628618959749
R2S_TRAIN_483C311C7651,1,312.4540688112163,74.95649903413907
R2S_TRAIN_7581EE81EB9B,2,545.0107297121621,130.2067160112365
R2S_TRAIN_C0540D6AE67E,1,544.0057849003971,135.8281619716785
R2S_TRAIN_C9ECAF1344B2,2,528.6377007179381,136.6305508396341
R2S_TRAIN_4CE154A28A59,1,494.64354061335354,126.75240547999387
R2S_TRAIN_672D12D047D5,2,555.4341850839847,130.52422498898656
R2S_TRAIN_5C6B07192554,1,364.4718882643425,95.36587393858262
R2S_TRAIN_C046F605E985,2,386.3176125594294,85.01523494814396
R2S_TRAIN_F09E82ACEE8E,1,325.41147118675826,80.78586896212512
R2S_TRAIN_A0B3B012BB29,2,525.7454539976964,114.05365350107209
R2S_TRAIN_53940820D8E4,1,606.4667281322452,122.05928939393182
R2S_TRAIN_FBEEFC3A87AE,1,269.84528200593627,61.53
R2S_TRAIN_4EDA9DD1CF89,2,333.800070686793,90.97035019943277
R2S_TRAIN_BE6B7E9936E3,1,289.8965094769076,84.11347080994581
R2S_TRAIN_6A1F687E2E0F,1,440.0243733045199,103.82016024336981
R2S_TRAIN_27DF363F4ABC,2,576.5306429349667,140.42997409368328
R2S_TRAIN_BEFF78BA6F19,2,426.17591243279185,102.65317274218727
R2S_TRAIN_6354ED53E3CC,2,396.0749156834878,100.06506313270474
R2S_TRAIN_6ED1CBAC1359,2,578.5443864207127,129.4990411127099
R2S_TRAIN_90BAB82A48AE,1,415.4466742530617,95.94094858113971
R2S_TRAIN_A95C3CA62D5E,2,373.9511478161097,89.459006022052
R2S_TRAIN_8CDC6141C962,2,638.3046740464736,150.0297976386336
R2S_TRAIN_C699C66623C6,1,567.8850764236698,133.00944682170567
R2S_TRAIN_698A7BE16F42,2,566.9377390432503,134.6189977435855
R2S_TRAIN_13ABE76C068E,1,219.85685,61.53
R2S_TRAIN_4CDE612C4721,2,676.8720538665011,152.47025989926368
R2S_TRAIN_85704CC9872A,2,375.64243324509397,90.78004604831004
R2S_TRAIN_FF1BFCE2AAE6,2,610.98617858437,146.75628533861388
R2S_TRAIN_47FD8165F10A,1,665.5043298495274,170.62802968418515
R2S_TRAIN_423720F95426,1,511.7471348581832,126.8518161568237
R2S_TRAIN_F86E2AE30893,2,531.7531470378228,117.69669246752478
R2S_TRAIN_AA05D6D0A3C6,2,525.994791997504,129.87540521321117
R2S_TRAIN_9001E44563F2,1,547.4710819923806,136.18386838533883
R2S_TRAIN_02B967097F11,2,534.6809991525646,109.14644637272825
R2S_TRAIN_BB718AA772F3,2,430.2366672988552,104.05912437686399
R2S_TRAIN_D0FC0B9F8BC7,1,539.258458515586,132.71873583727623
R2S_TRAIN_FC5B5A9C201E,2,639.4633875662477,153.99391918786313
R2S_TRAIN_F7EB8AED3496,1,491.86287290872656,112.23363606738863
R2S_TRAIN_FFE2895FEB01,1,402.24151760506476,95.0885127439819
R2S_TRAIN_7220A9775CAE,2,323.11299850307046,84.41473088252754
R2S_TRAIN_96F23371E587,2,512.8829771099907,126.59949090700877
R2S_TRAIN_352ABBF267B6,1,419.6478286332023,93.90647384747346
R2S_TRAIN_1635C0C04E2F,1,462.45054401680613,124.18597782800649
R2S_TRAIN_81666D3566BB,1,580.1409536625079,152.77444041231547
R2S_TRAIN_BD70B6462D2D,2,444.70290603180865,111.97707846179514
R2S_TRAIN_1E0CBF5848E1,2,435.59881588336845,118.90659211050371
R2S_TRAIN_4A1F20EEE487,2,279.73612385233014,91.06938588181426
R2S_TRAIN_E7A1F56FEEEA,2,600.1034927122104,156.65676072919618
R2S_TRAIN_D215D4703A1A,1,594.0487082595197,149.845488539765
R2S_TRAIN_3650CC4A5F7D,2,656.0388152102,170.19048444440426
R2S_TRAIN_8665578C4DFE,1,583.7461171455377,121.40630965698197
R2S_TRAIN_7AD0407667B9,2,573.3149438950455,139.45751333493075
R2S_TRAIN_59562A3278A4,1,414.13688794145213,91.71013700723685
R2S_TRAIN_F1426ACF3E24,2,547.8271646570084,131.8690046281341
R2S_TRAIN_C4160DB3F63A,1,523.0880205805574,120.69720898093505
R2S_TRAIN_7E964FE40392,2,525.0643758700467,120.32008819446096
R2S_TRAIN_EDBF47832C33,2,394.70438993401626,86.12748004503445
R2S_TRAIN_33F52A2F41EF,2,454.42383059774335,93.16687476983607
R2S_TRAIN_F8A90329B003,1,566.2724186235102,128.16034613540344
R2S_TRAIN_B2925C6AD3DC,1,482.8804088048955,120.21194454175482
R2S_TRAIN_222F6F32B8E1,2,384.9430386686408,103.55322787715119
R2S_TRAIN_C838D4AC7CE0,2,517.9134199023573,123.60192907407752
R2S_TRAIN_1B71A697E914,2,494.0969671627439,142.25585912446914
R2S_TRAIN_A4463696CA64,1,352.3228403761114,89.84525917153147
R2S_TRAIN_749F1D831313,1,434.33195456278384,101.39996892393431
R2S_TRAIN_A81813FF5380,2,219.85685,63.65438503665168
R2S_TRAIN_E63F8F382C90,1,522.7376487451058,137.77650073966814
R2S_TRAIN_4BCF22E3A4BC,2,417.52382145931585,98.18935739353849
R2S_TRAIN_E2F52BBF82E0,2,595.175276280978,129.80835460237233
R2S_TRAIN_44AF0ADFBCC1,1,687.3018289568187,202.47000000000025
R2S_TRAIN_67D77C2B1859,2,703.5255283766317,178.52057548533733
R2S_TRAIN_B7AA1C69D79C,1,358.9308623270313,100.41943243002858
R2S_TRAIN_97A95B824D30,1,531.680072946488,127.66894751865932
R2S_TRAIN_FF4BFDDF2A42,1,618.1590488710218,157.69888719388993
R2S_TRAIN_A02197B105BD,1,524.652187769081,114.31056631829735
R2S_TRAIN_F65E0DD2145A,1,471.39982538805896,124.86141172199495
R2S_TRAIN_2E5CB6C50D7A,2,447.66106184194325,109.94052722855213
R2S_TRAIN_A28D67C0D1A7,1,443.04712005008963,104.56521161679785
R2S_TRAIN_10818BDFA361,2,636.9388506537717,134.45214391441104
R2S_TRAIN_808F6AD63012,1,500.75064415275244,124.50804865571423
R2S_TRAIN_D2DBCBDE9FBB,2,365.350126345004,94.17911793206379
R2S_TRAIN_AFF5B05EB96A,2,420.72362120176047,103.9769057349682
R2S_TRAIN_9BFEB4A74DD1,2,622.0846255162204,149.37100140842264
R2S_TRAIN_6617C1949B79,1,461.27164129425296,107.03983183305655
R2S_TRAIN_C5A5546D8C28,1,392.52984180697933,83.66979164353522
R2S_TRAIN_BAC7B1D156FE,1,357.3243553328827,91.25598102211846
R2S_TRAIN_C57CB27E9E9D,2,525.7046326507309,127.43389874595205
R2S_TRAIN_212EA3D78575,1,545.3904331702595,128.52124611079563
R2S_TRAIN_0C769DCE1C95,2,414.60033247759964,120.4872503083361
R2S_TRAIN_809A6D692AB1,1,519.0142521638138,134.09347835688783
R2S_TRAIN_E2EE783673EF,2,598.4621060952413,143.76762733748237
R2S_TRAIN_B10FC0E8486C,2,447.9721923828441,105.49761247580382
R2S_TRAIN_ACD0194969FA,1,497.6219864694865,115.62788081078736
R2S_TRAIN_0589606D18AD,1,556.9263611270651,130.2119101116552
R2S_TRAIN_BFDC024FE514,1,598.0538895333366,148.1676496525574
R2S_TRAIN_CA8E695BADF9,2,379.55197262354994,102.2856370219869
R2S_TRAIN_2DFC3619B65B,2,502.54080063845294,123.81032927396546
R2S_TRAIN_C993821B4660,2,529.4746299453608,134.2612226530436
R2S_TRAIN_CF64CD3C24CB,2,593.9529982904667,129.39789077341612
R2S_TRAIN_C5CBE93D5266,2,441.5126615848831,122.86250145865208
R2S_TRAIN_F97CAC6F47A3,1,415.3750826823553,99.46829151446396
R2S_TRAIN_80EFB4203ECA,1,527.7446553621604,124.97782752516076
R2S_TRAIN_DC5CA3D24624,1,598.9513752969741,130.81123675565166
R2S_TRAIN_6AB6528BBD1F,1,461.82816087380326,110.28819532689636
R2S_TRAIN_996049C81999,2,519.6013651831449,132.1087240821919
R2S_TRAIN_AA7379E6BF96,2,423.5965544866602,103.79692527267879
R2S_TRAIN_4746BB98E316,2,354.6001939976681,90.4551154949649
R2S_TRAIN_49CF8AA77893,2,527.1165744263984,120.7855224548946
R2S_TRAIN_C9ECB64508B1,1,634.0155886672833,139.57350911051768
R2S_TRAIN_7E9336F592C7,1,420.909117191943,101.09152620840737
R2S_TRAIN_BBB6AD4A79FA,1,467.28106677536124,118.25757763716588
R2S_TRAIN_691223290B90,1,637.4415054672331,145.1730406363921
R2S_TRAIN_57D2E60EDE85,2,441.845172097292,98.73334578469019
R2S_TRAIN_3630471BDC9D,2,551.1704941813252,121.9769952388314
R2S_TRAIN_83559D595874,2,604.4430556842348,137.7562633538173
R2S_TRAIN_315070A85196,1,563.6499973656187,138.76470217493835
R2S_TRAIN_31EC834A4258,1,486.1441561492448,100.41062132362732
R2S_TRAIN_D37079181F7B,2,392.14453208557234,84.18475478787661
R2S_TRAIN_DAD85A20D793,1,524.0210910677898,113.89662183614692
R2S_TRAIN_5CB85E8A9E83,2,561.3566852233557,144.10917829073796
R2S_TRAIN_0F7691C7CADD,1,378.18740576053773,90.23984500278344
R2S_TRAIN_48CE6BAEF134,1,687.0930893582826,156.54067757561313
R2S_TRAIN_001F55B1B25D,2,659.31654072595,153.79974303128625
R2S_TRAIN_1D554D98081E,1,546.0983631196868,131.16416762416281
R2S_TRAIN_59CE1D7F7C77,2,594.4988358316974,137.77684807912559
R2S_TRAIN_9F8D66D5E723,1,570.6653865281675,141.72421731467182
R2S_TRAIN_9B934CCD4EBB,1,478.26356810595087,117.1727969669584
R2S_TRAIN_1FC7EA3CF983,1,557.8419932391305,117.3636808282466
R2S_TRAIN_0BF87D5FFF08,2,662.0575587005131,132.90043667061127
R2S_TRAIN_CAD3EE7E474F,2,748.8914348773877,183.69608624459582
R2S_TRAIN_E83B61B659FA,1,448.39142267783626,112.75442011175052
R2S_TRAIN_825CAD50B166,1,450.43873031259585,120.87297500413716
R2S_TRAIN_AB656820316D,2,485.58679952778425,109.42519122273788
R2S_TRAIN_A55F1FB1332D,2,396.19313911614853,92.79698983173968
R2S_TRAIN_2C4B262098E0,1,456.67153763886586,113.28372931809027
R2S_TRAIN_40F39E78F504,1,533.5799875956922,138.89773728982303
R2S_TRAIN_FE4F1DCC79C3,1,634.7148301492327,128.67540511445196
R2S_TRAIN_06202C738DEB,1,323.7909655389466,89.62037909238772
R2S_TRAIN_7DF2329220D4,2,566.3431588314547,120.12437299411368
R2S_TRAIN_DFDA273897FC,1,474.66590503896316,118.56816384622728
R2S_TRAIN_823501707106,1,502.04233775834297,125.9586696485067
R2S_TRAIN_81E2E4280460,2,520.3447776133738,99.03530727283918
R2S_TRAIN_FDC7E10AE72C,1,553.3431885684214,132.3109052466136
R2S_TRAIN_4772B56D6BE0,1,409.78128228571,94.6572947784107
R2S_TRAIN_D011FF69275C,1,219.85685,61.53
R2S_TRAIN_D2E3BB020300,2,469.425868167952,103.81901663648284
R2S_TRAIN_1ECB7169D2E8,1,637.2593503798695,145.71371385415765
R2S_TRAIN_64A1300FC359,1,436.13478654733666,111.01150649094106
R2S_TRAIN_581001C2CD28,1,400.5078815899421,83.99221034144412
R2S_TRAIN_534A094CD2C8,2,565.9538289580516,144.9500683762949
R2S_TRAIN_F29D59649521,1,534.0351625878508,140.2101656154642
R2S_TRAIN_58E2B982F559,1,527.5307910582545,125.91676027250254
R2S_TRAIN_F0F054CA9C96,1,477.7279521120321,108.84179876824423
R2S_TRAIN_05DD8AC5B005,1,441.3038100805903,106.10422004943814
R2S_TRAIN_187ECC609C6C,1,571.8877361333747,138.95992085005605
R2S_TRAIN_B04636F7C9F7,1,484.10391180392764,146.88517942876214
R2S_TRAIN_AFF901F02EA5,2,491.9138108948343,113.124556651592
R2S_TRAIN_D097A062211A,2,566.0045604674086,137.45226654584587
R2S_TRAIN_607EE58E95F6,1,613.1614927930256,145.99441259862618
R2S_TRAIN_90C09A2C2037,2,446.4141970956008,110.7670247968738
R2S_TRAIN_ECBEF9C6141D,1,604.8897811889299,159.30453391880374
R2S_TRAIN_DCE26E56A1F5,2,613.3875728735696,138.94182720419843
R2S_TRAIN_4698F39893AA,2,424.15604292083384,103.88721081140044
R2S_TRAIN_8E0EB320B4C9,2,425.17112887054236,106.08250902061737
R2S_TRAIN_625D1B3F6125,2,673.168445078841,177.87042320578388
R2S_TRAIN_D7770E13A99E,2,675.2702436059773,152.9888114722727
R2S_TRAIN_FCA892FE2D9D,1,509.38639773928696,124.2307006790355
R2S_TRAIN_B44FEA49B186,2,350.23821640609395,89.0600728856571
R2S_TRAIN_40AB4D6027AC,1,509.0700515502745,113.05188052912118
R2S_TRAIN_3705CD4D8DDA,1,388.3799587959549,91.99585930124977
R2S_TRAIN_704540C84998,1,490.694771166739,120.1734836251676
R2S_TRAIN_824EE51B9871,2,508.86293403479533,120.6079657110948
R2S_TRAIN_D63F4C170280,1,565.9319357923217,130.70159676906127
R2S_TRAIN_2F908219FBBF,1,346.4872066340073,85.75493918698663
R2S_TRAIN_0928B9B337DA,1,496.90822460452034,111.91431003844953
R2S_TRAIN_F67359DC7AA8,1,486.93757274953606,111.07433555281332
R2S_TRAIN_96A0A23C7AEF,2,463.20328871778213,114.91574243443243
R2S_TRAIN_0A8F1CA3BA2E,1,576.6123550472328,122.13360516938437
R2S_TRAIN_3E0C1A84F8E3,1,508.49043755777257,126.33733444834643
R2S_TRAIN_FD03174A3AF9,2,680.8915568891942,155.8400815454305
R2S_TRAIN_B9B68CEE6DBD,1,219.91741107534878,61.53
R2S_TRAIN_E589459A5C4C,2,562.2372545850094,144.0144195465529
R2S_TRAIN_6351B4930EFC,2,638.7476163504105,144.89317051748208
R2S_TRAIN_284F29EA3A8C,2,402.8745875329746,95.89159632275657
