clock,air_volume,cold_air_press,hot_air_press,oxygen,hot_air_temp,coal_rate,humidity,gas_rate,furnace_top_press,upper_press_diff,lower_press_diff,total_press_diff,air_press_ratio,furnace_top_temp_avg,air_speed,furnace_throat_temp
2024-08-20 01:00:00,4124.1553,389.8986,378.8578,11413.4458,1185.398,42.0625,24.734,46.7933,215.9631,47.8302,115.0759,162.9041,25.3215,199.96675,287.6489,180.342
2024-08-20 02:00:00,4184.3926,391.038,379.5713,11251.4809,1185.5974,40.875,24.8818,46.7952,215.9868,46.0442,117.54,163.5842,25.5973,193.4967,291.4616,167.7584
2024-08-20 03:00:00,4144.804,393.2474,382.0779,11377.8112,1186.2494,40.4375,24.8285,46.7349,215.9422,46.5897,119.5388,166.1284,24.9559,186.613575,287.1959,161.2977
2024-08-20 04:00:00,4175.1329,389.1101,377.6153,11062.0659,1185.6819,43.1875,25.0402,47.0647,215.957,45.9287,115.7324,161.6611,25.8344,178.815875,291.9555,154.784
2024-08-20 05:00:00,4130.2368,387.0728,375.8902,11097.6075,1185.8291,43.9375,24.9135,46.866,215.984,48.7466,111.1636,159.9103,25.8386,178.5375,289.8971,154.3509
2024-08-20 06:00:00,4155.9598,389.3016,377.9126,10727.6918,1186.4112,44.375,24.7328,46.9029,215.9129,51.498,110.5014,161.9995,25.6735,165.458125,290.5063,153.5909
2024-08-20 07:00:00,4140.4777,393.4435,382.3237,10369.8903,1186.1857,44.0,24.6363,47.6925,216.0453,48.3498,117.936,166.2858,24.9125,174.828775,286.6833,163.8295
2024-08-20 08:00:00,4166.6468,387.1093,375.6109,10663.8116,1186.6986,42.9375,24.4533,47.2011,215.9429,47.9253,111.7359,159.6612,26.1068,182.470175,292.599,167.1328
2024-08-20 09:00:00,4139.2192,390.6633,379.5148,10389.8814,1186.365,43.125,24.3669,47.5361,215.9938,48.3344,115.1835,163.5179,25.327,180.46655,288.3399,170.6154
2024-08-20 10:00:00,4180.7946,384.7418,373.1121,10521.6181,1186.2496,42.9375,24.4815,47.2676,215.9762,47.1143,110.0245,157.1388,26.6136,169.920725,295.1295,164.2885
2024-08-20 11:00:00,4076.2491,379.3369,368.3384,10461.9931,1186.531,42.9375,24.5925,47.2398,213.4132,49.9897,104.9462,154.9359,26.3131,161.98845,290.6551,159.3768
2024-08-20 12:00:00,4016.7831,379.062,368.2037,10363.6326,1186.4537,44.6875,25.1682,47.2801,209.9687,50.398,107.8363,158.2343,25.4046,146.549625,286.5737,160.918
2024-08-20 13:00:00,3979.3914,389.5139,379.1003,10797.0661,1185.9879,43.0625,25.6963,47.5863,209.9561,47.0009,122.1457,169.1466,23.5356,166.063275,277.4521,169.7092
2024-08-20 14:00:00,4014.9358,387.3238,376.5478,10991.453,1186.3231,42.4375,26.5074,48.1071,209.9876,45.7621,120.7871,166.5492,24.1197,146.073025,281.3873,172.3604
2024-08-20 15:00:00,4018.7996,391.3556,380.5586,10833.8238,1186.4956,42.5,26.7911,48.0027,211.6081,48.0892,120.8597,168.9489,23.805,172.657,279.3185,189.2358
2024-08-20 16:00:00,4160.2987,392.2593,380.7181,10995.6483,1188.5134,41.1875,26.6596,47.0928,215.9784,47.6294,117.1092,164.7386,25.2646,185.22365,289.1257,190.9963
2024-08-20 17:00:00,4072.7559,397.5381,386.6777,10822.7109,1187.9619,41.75,26.7485,45.9619,215.8462,44.7994,126.0361,170.8355,23.8679,192.09045,279.6168,169.7784
2024-08-20 18:00:00,3938.5146,393.9463,383.5885,10737.2354,1181.2755,39.8125,25.9196,47.4509,210.8852,44.607,128.1058,172.7128,22.8184,170.85415,270.7678,175.4461
2024-08-20 19:00:00,3886.1846,384.7843,375.1401,10088.6406,1160.9424,37.375,25.7997,47.2169,205.4489,46.3953,123.2924,169.682,22.914,165.329475,267.7483,179.4664
2024-08-20 20:00:00,3947.171,389.9179,380.21,7956.7569,1144.0559,35.625,26.3138,47.7971,208.5026,46.7098,124.9904,171.6958,22.9963,191.171425,265.8873,183.7515
2024-08-20 21:00:00,3992.6281,392.5634,382.9539,7858.6547,1130.5924,35.125,26.5758,48.1003,211.9313,47.9043,123.1129,171.021,23.3561,187.037475,264.8671,189.3696
2024-08-20 22:00:00,4082.7939,396.0854,385.9433,7984.6842,1130.821,35.125,26.2609,47.9969,214.0635,48.4669,123.3935,171.8739,23.7583,195.678825,269.2047,199.3689
2024-08-20 23:00:00,4062.8065,393.3917,383.255,7807.6207,1133.6695,35.1875,24.8453,47.719,215.143,47.49,120.6139,168.1039,24.1693,206.367375,269.989,206.018
2024-08-21 00:00:00,4112.5908,393.1562,382.261,7835.7816,1155.346,37.0,24.6868,47.917,215.9733,48.1838,118.0853,166.2742,24.7454,195.824375,278.4163,209.933
2024-08-21 01:00:00,4052.1844,395.7803,385.2596,7805.9595,1164.1311,38.0,25.1289,47.4875,215.9275,46.747,122.5892,169.3373,23.9413,199.328575,274.5524,206.2873
2024-08-21 02:00:00,4135.9006,392.1039,381.1879,7913.9191,1156.5875,37.5,26.2324,47.4654,216.0205,47.713,117.4552,165.1682,25.0473,199.4809,280.9013,205.4435
2024-08-21 03:00:00,4092.04,392.9446,381.92,8038.565,1179.4902,36.9375,26.3551,47.4637,215.9564,46.9655,118.9956,165.9611,24.6691,202.609525,282.1786,199.6134
2024-08-21 04:00:00,4136.7534,393.003,381.519,8095.0262,1184.5786,38.25,26.0484,47.7927,216.018,47.4211,118.0752,165.4963,25.0099,186.199125,286.5654,194.5369
2024-08-21 05:00:00,4071.9589,389.0977,378.1108,8013.4449,1186.3616,40.75,25.6036,47.7086,215.9616,46.2115,115.9341,162.1456,25.1312,184.72425,284.5212,189.5618
2024-08-21 06:00:00,4109.4483,393.6868,382.4435,7996.5284,1186.8186,39.6875,25.5677,47.8268,215.9537,47.0916,119.3983,166.4898,24.6961,185.42545,284.5097,199.7059
2024-08-21 07:00:00,4084.152,391.5222,380.4703,8004.134,1185.8775,39.625,25.9602,48.0916,215.9255,48.0307,116.5129,164.5436,24.8308,183.913325,283.9216,204.4669
2024-08-21 08:00:00,4144.005,392.0446,380.4885,8065.1861,1186.358,39.9375,26.1178,48.0474,215.9718,47.7862,116.7283,164.5145,25.194,185.313875,288.0503,204.8556
2024-08-21 09:00:00,4112.5207,393.3591,382.118,8068.1766,1186.0251,40.8125,25.9748,48.153,215.9713,47.0592,119.0903,166.1496,24.7595,173.779925,284.8869,202.0939
2024-08-21 10:00:00,4166.3807,394.2599,382.5635,8125.0296,1187.0632,42.125,26.1392,48.1866,215.9517,46.6254,119.9891,166.6145,25.0144,168.1464,288.4269,195.0334
2024-08-21 11:00:00,4132.6794,392.8587,381.497,8349.3786,1186.7681,43.0,26.435,47.907,216.0077,49.4748,116.0206,165.4954,24.9809,178.75375,286.6917,198.2314
2024-08-21 12:00:00,4158.4971,388.1125,376.3848,8371.0626,1187.3066,43.1875,26.6846,47.936,215.9186,47.8275,112.6396,160.4672,25.9219,174.888825,291.59,193.0873
2024-08-21 13:00:00,4085.7704,386.9352,375.7619,7916.193,1186.2059,43.875,26.6873,48.1011,215.9439,43.9526,115.8572,159.8098,25.5722,162.408375,286.8071,167.1529
2024-08-21 14:00:00,4059.6388,394.9718,383.9453,7812.8752,1187.0151,43.9375,26.8864,49.0256,215.9225,45.9833,122.0333,168.0166,24.189,134.249525,280.2228,173.5269
2024-08-21 15:00:00,4024.1924,392.6326,381.7788,7819.7063,1186.3961,44.0,26.643,48.9349,216.0293,47.0709,118.6828,165.7521,24.2864,154.47095,278.9807,185.6326
2024-08-21 16:00:00,4046.5166,396.779,385.8198,7890.1601,1186.8927,43.25,26.5525,49.1847,215.9566,47.5273,122.3378,169.8652,23.8513,153.840525,278.2648,190.5876
2024-08-21 17:00:00,3926.555,395.0122,384.6891,8289.2668,1186.2384,40.5,25.4762,48.7721,212.322,47.726,124.6509,172.3771,22.797,172.70345,270.6794,200.1459
2024-08-21 18:00:00,3999.5637,395.3782,384.6323,8155.4095,1186.9585,40.4375,24.8364,47.9721,209.2859,47.7307,127.6196,175.3492,22.8154,188.5537,275.6619,198.8173
2024-08-21 19:00:00,3944.0502,395.8367,385.9609,7934.4557,1168.2411,38.8125,24.1699,47.5305,212.3106,47.0721,126.5824,173.655,22.7133,189.336075,267.5107,193.2557
2024-08-21 20:00:00,3983.5997,394.4607,384.7552,7668.1535,1139.9748,37.9375,24.1366,47.6179,212.0302,47.4204,125.3024,172.7239,23.074,196.0368,265.1801,192.3441
2024-08-21 21:00:00,4063.4238,394.8915,384.4783,8105.0883,1157.8237,38.4375,24.9924,47.6141,214.7799,47.7073,121.9938,169.6955,23.958,187.478725,274.3921,193.2315
2024-08-21 22:00:00,4045.8843,396.8383,386.2886,6700.0288,1168.5526,40.0,25.2442,48.2207,214.0885,47.7541,124.4528,172.2074,23.5015,188.526425,274.4402,189.9789
2024-08-21 23:00:00,3967.2448,393.7597,383.6371,6064.1096,1166.9154,38.3125,25.0949,48.4193,212.2149,48.2459,123.1756,171.4206,23.1462,195.65765,270.2889,202.2728
2024-08-22 00:00:00,4051.0815,394.0271,383.115,6009.8982,1179.3747,37.75,25.0574,48.1524,215.7078,47.6146,119.7973,167.4111,24.203,195.387925,278.7605,213.9826
2024-08-22 01:00:00,4021.3991,398.1072,387.4488,6057.5446,1185.5201,38.3125,25.2039,48.0379,215.9331,48.1235,123.3903,171.5111,23.4485,199.815725,275.5235,222.0086
2024-08-22 02:00:00,4081.3211,397.7867,386.684,6093.8358,1185.9128,36.9375,25.2763,47.936,216.0158,47.0327,123.6328,170.6656,23.919,198.864525,280.0849,219.884
2024-08-22 03:00:00,4068.8361,398.6555,387.7277,6044.926,1185.4639,37.625,25.0043,47.5546,215.9344,46.897,124.9017,171.7987,23.6888,202.487275,278.6472,206.7654
2024-08-22 04:00:00,4089.8517,393.3827,382.1472,6178.6903,1186.2602,39.0625,24.8567,47.7499,215.9707,47.446,118.7306,166.1766,24.625,190.96295,283.3744,200.7646
2024-08-22 05:00:00,4022.1994,392.6306,381.9284,6093.302,1186.0559,40.6875,24.9094,48.0733,215.9734,47.8881,118.0647,165.9528,24.2467,184.422375,278.7804,197.218
2024-08-22 06:00:00,4083.4279,394.9642,383.9163,6161.637,1186.3642,39.6875,25.0305,48.2815,215.9874,47.9539,119.9684,167.9223,24.325,198.130575,281.853,196.3824
2024-08-22 07:00:00,4039.8865,395.2676,384.4625,6338.1905,1185.1551,38.25,25.27,48.3613,215.9437,48.2339,120.2861,168.5201,23.9762,191.5168,278.4967,203.8917
2024-08-22 08:00:00,4055.7724,394.8101,383.7849,6244.2682,1185.6416,37.9375,25.7343,48.3452,216.0284,47.3848,120.3701,167.7549,24.185,190.909525,280.0885,205.3598
2024-08-22 09:00:00,4017.8516,388.3599,377.4691,6324.044,1185.4949,37.75,26.141,50.8146,215.9757,46.0851,115.4053,161.4904,24.8944,188.027325,281.0742,205.0407
2024-08-22 10:00:00,4058.4459,394.6272,383.4314,6253.7915,1186.1604,39.5,26.2273,48.4792,216.0144,48.1549,119.2516,167.4065,24.2497,184.214725,280.4082,208.6576
2024-08-22 11:00:00,4062.9529,392.6951,381.5472,6274.4319,1186.2144,38.5,26.4168,48.2992,215.9785,48.4657,117.105,165.5707,24.544,194.860575,281.8212,209.5725
2024-08-22 12:00:00,4102.7013,390.1984,378.8042,6206.2814,1187.5921,38.4375,27.028,48.2635,215.9876,47.4278,115.4015,162.8292,25.2063,191.3668,286.2906,205.1453
2024-08-22 13:00:00,4046.2799,390.0722,378.9943,6228.5685,1186.4746,39.5,26.7806,48.3453,216.0126,46.8348,116.1504,162.9852,24.8294,181.3941,282.0447,199.3016
2024-08-22 14:00:00,4081.6184,390.0455,378.5473,6190.7508,1187.7251,40.125,26.4893,48.3533,215.9947,46.6636,115.8856,162.5491,25.1132,184.038675,284.8894,206.0473
2024-08-22 15:00:00,4040.3642,387.7839,376.6113,6124.5896,1187.5973,42.0625,25.3551,48.4658,215.9598,47.2493,113.3978,160.6471,25.1541,176.8442,283.1502,216.0507
2024-08-22 16:00:00,4058.721,387.4386,376.0662,6987.6432,1188.0272,43.6875,24.2702,48.628,215.9931,47.1944,112.8839,160.0782,25.3712,185.025475,284.7728,218.1165
2024-08-22 17:00:00,3995.5198,396.5613,385.7934,6876.8439,1187.8339,43.875,23.3865,48.7888,215.942,47.4891,122.3539,169.8421,23.5316,186.81025,274.6929,222.4129
2024-08-22 18:00:00,3996.8318,396.2034,385.3174,7011.9896,1187.9187,40.625,23.3821,48.4286,216.0018,46.8478,122.4714,169.3192,23.6111,204.782625,275.0485,226.3915
2024-08-22 19:00:00,4053.4987,393.8342,382.6838,7371.013,1187.7873,39.125,24.1114,48.2083,215.9981,48.2852,118.408,166.6817,24.3362,186.2699,280.5354,214.6473
2024-08-22 20:00:00,4113.9063,393.2159,381.7471,7424.918,1187.3266,40.125,23.6462,48.0949,215.9988,49.0121,116.7443,165.7559,24.8393,179.627825,285.2983,207.311
2024-08-22 21:00:00,4025.8831,396.8976,386.0566,7130.5484,1187.2541,40.875,23.7032,48.0217,215.9663,49.2928,120.8034,170.0923,23.6797,203.867625,276.6526,206.6708
2024-08-22 22:00:00,4076.6287,396.1091,384.9149,7108.8357,1187.775,40.25,24.9676,47.8044,215.9896,47.92,120.9987,168.9181,24.1446,200.861575,280.8549,207.6109
2024-08-22 23:00:00,4087.3137,394.6896,383.4993,7355.761,1186.5183,40.0625,25.6123,48.1636,215.9537,49.8167,117.7264,167.5447,24.4008,202.4649,282.3191,223.6026
2024-08-23 00:00:00,4122.078,395.4341,384.0693,7450.8236,1187.1041,38.6875,25.8747,48.0752,215.9827,48.9204,119.163,168.0813,24.5349,200.5132,284.4335,227.6655
2024-08-23 01:00:00,4067.7781,396.9473,385.8581,7381.1085,1185.9746,38.4375,25.8249,47.9923,215.9495,48.3097,121.6054,169.916,23.9475,211.840775,279.6344,232.584
2024-08-23 02:00:00,4115.1327,393.0691,381.6019,7446.5792,1186.5534,38.4375,25.8579,47.7209,216.0035,48.5126,117.0964,165.6042,24.8575,210.46175,285.3866,238.2116
2024-08-23 03:00:00,4050.3307,393.3574,382.3424,7456.7877,1185.6362,38.5,25.6715,47.5539,216.0058,48.3525,117.9793,166.3318,24.3599,222.99035,280.5143,230.0772
2024-08-23 04:00:00,4069.5048,392.4423,381.3567,7587.6505,1178.4004,37.125,25.2241,47.5362,215.9869,47.3695,117.9966,165.366,24.633,216.70855,280.7148,224.1208
2024-08-23 05:00:00,4098.2458,392.6683,381.7432,7543.3475,1169.7329,36.75,24.5555,47.6084,215.967,46.991,118.7956,165.7866,24.7286,215.955875,280.786,216.1534
2024-08-23 06:00:00,4136.1689,394.368,382.8496,7372.6206,1186.2085,38.0,24.4123,47.787,215.9931,47.8127,119.0495,166.8622,24.7957,208.504675,286.0556,216.6925
2024-08-23 07:00:00,4050.946,389.4181,378.3202,7256.4397,1185.7013,39.5,24.4732,48.0827,215.932,47.12,115.2586,162.3787,24.9535,191.485925,282.7921,218.8295
2024-08-23 08:00:00,4074.2849,390.869,379.4749,7287.4278,1186.2928,40.5,24.8315,48.1035,216.062,48.308,115.1099,163.4179,24.9414,195.8217,283.8788,221.8739
2024-08-23 09:00:00,3949.1969,395.1673,384.7994,7179.5861,1178.6125,37.75,25.2203,47.782,215.9614,48.5857,120.2474,168.8331,23.3947,232.306875,270.6349,232.6341
2024-08-23 10:00:00,3967.795,391.4483,380.9847,7329.6472,1168.2657,33.4375,25.9697,46.9529,215.9753,46.4209,118.5861,165.0071,24.0554,221.591425,271.8539,240.1416
2024-08-23 11:00:00,3994.7284,389.5521,378.8129,7244.7813,1177.909,36.625,26.2424,47.1943,216.0234,45.7351,117.0591,162.7943,24.5498,210.0728,276.855,221.7013
2024-08-23 12:00:00,4074.5805,385.7162,374.2299,7304.8608,1187.4213,40.8125,25.8272,47.6713,216.001,45.4953,112.7324,158.2278,25.7584,196.151525,286.9414,207.3072
2024-08-23 13:00:00,4080.9725,388.3183,376.9442,7966.1963,1187.3335,40.875,24.6858,47.5021,215.9813,46.6668,114.2912,160.9581,25.3633,194.04965,285.7521,206.0546
2024-08-23 14:00:00,4145.1565,389.0825,377.253,7935.891,1188.2276,40.9375,23.3524,47.9319,215.9809,46.7355,114.5317,161.2672,25.7075,180.163675,290.1107,204.4088
2024-08-23 15:00:00,4080.9325,389.3314,377.8827,8008.752,1187.8129,41.4375,24.9514,48.0747,215.9637,47.0028,114.9206,161.9234,25.221,177.6284,285.2292,204.7888
2024-08-23 16:00:00,4153.9751,390.6726,378.8,7988.5539,1188.8405,40.9375,25.3204,47.8697,216.0201,48.1929,114.592,162.7849,25.5283,184.535875,289.834,210.7655
2024-08-23 17:00:00,4137.5197,384.9074,373.2599,8177.6979,1188.6305,40.3125,24.6384,47.6134,215.9389,47.0424,110.2748,157.3172,26.3091,183.338575,291.9715,206.7076
2024-08-23 18:00:00,4129.7057,387.6481,376.0119,8001.7857,1188.1064,40.9375,23.8619,48.2609,215.9922,47.7837,112.2254,160.0091,25.818,175.8381,289.7633,211.7505
2024-08-23 19:00:00,4084.3996,385.1988,373.8861,8114.1757,1186.7063,40.9375,23.9261,48.0899,216.0168,48.9666,108.898,157.8646,25.8763,186.83645,287.8423,211.3991
2024-08-23 20:00:00,4104.8095,387.0475,375.5111,7989.1913,1187.8335,41.1875,24.3897,48.127,215.9702,48.2249,111.3145,159.5409,25.7395,184.311,288.3559,205.6442
2024-08-23 21:00:00,4075.5763,386.4804,375.2377,7897.5638,1187.172,42.0,24.3556,48.3656,215.9424,47.128,112.1801,159.2993,25.5876,181.107125,286.4046,202.2558
2024-08-23 22:00:00,4106.7919,386.4914,374.9801,8156.56,1187.8006,42.0,24.4576,48.4935,215.9943,47.7542,111.2312,158.9839,25.8433,176.8148,288.8402,202.7748
2024-08-23 23:00:00,4079.8054,391.083,379.9548,8179.3032,1186.5513,40.9375,25.2729,48.556,216.0126,47.8348,116.1058,163.9395,24.8866,181.6021,283.8375,210.7364
2024-08-24 00:00:00,4114.7495,393.3334,382.054,8168.2683,1186.6336,41.0,25.9489,48.594,215.9716,47.5996,118.471,166.071,24.7849,188.11495,285.1832,213.9536
2024-08-24 01:00:00,4087.221,391.8617,380.7243,8128.0903,1186.3806,40.5,26.312,48.4682,215.9666,47.6657,117.0909,164.7569,24.8131,191.621975,283.9604,222.9448
2024-08-24 02:00:00,4148.336,393.8397,382.3236,8178.9169,1185.9998,39.9375,26.6798,48.3889,215.9552,47.9276,118.4396,166.3672,24.9448,185.692175,287.3503,224.9146
2024-08-24 03:00:00,4093.1677,388.9919,377.7549,8100.9743,1185.8963,40.0625,26.6721,48.1581,215.9539,47.2481,114.557,161.8051,25.3036,190.467375,286.1198,217.879
2024-08-24 04:00:00,4124.3613,390.6386,379.1753,8095.7338,1187.026,40.0,26.7147,48.0739,216.0392,46.494,116.6359,163.1299,25.2868,188.11325,287.4884,211.9082
2024-08-24 05:00:00,4112.6991,393.023,381.7814,8151.5693,1186.0406,40.125,26.1761,48.1629,215.9959,46.8176,118.9773,165.7948,24.8079,190.7184,285.1199,211.643
2024-08-24 06:00:00,4122.1289,389.6746,378.1975,8328.0531,1187.2621,40.125,26.021,48.0125,215.9953,46.6534,115.5593,162.2127,25.4213,194.052325,287.9251,210.9141
2024-08-24 07:00:00,4103.7649,390.8943,379.6807,8128.79,1186.9223,39.9375,25.5838,48.2822,216.0057,47.6108,116.0649,163.6757,25.0809,187.2298,285.7559,219.3657
2024-08-24 08:00:00,4124.576,390.0108,378.587,8204.1946,1186.6774,40.0625,24.455,48.0948,215.9465,46.9202,115.7243,162.6445,25.3711,195.948725,287.8821,223.2244
2024-08-24 09:00:00,4098.8475,392.0001,380.7791,8159.9443,1186.8801,40.5,24.4033,48.1806,215.9385,46.5604,118.2779,164.8383,24.8707,183.244525,284.7231,222.5473
2024-08-24 10:00:00,4138.2639,392.2071,380.6837,8492.7938,1187.2293,40.375,25.223,48.2335,216.0371,48.0747,116.5652,164.6399,25.1419,189.826625,287.6057,227.0791
2024-08-24 11:00:00,4115.4129,391.1237,379.6495,9126.4353,1187.2412,39.75,26.1955,47.7998,215.9542,47.9141,115.7871,163.7012,25.1416,189.8862,286.5132,226.1506
2024-08-24 12:00:00,4176.3798,387.7714,375.7979,8940.3648,1187.9852,40.875,25.9112,48.0815,215.9554,47.0252,112.8094,159.8346,26.1321,171.6602,293.1931,205.9003
2024-08-24 13:00:00,4107.4825,386.9461,375.4522,8731.4628,1188.2351,42.5625,25.1931,48.4135,215.9084,46.9497,112.5879,159.5376,25.7723,177.378925,288.5504,201.6896
2024-08-24 14:00:00,4137.0384,391.8559,380.0231,8900.5976,1188.7833,42.1875,24.6976,48.5687,215.9671,45.9759,118.0853,164.0613,25.223,182.2753,287.8842,201.6562
2024-08-24 15:00:00,4094.0165,395.9109,384.5199,8954.1382,1188.8112,41.4375,25.1116,48.4151,215.9851,46.1243,122.4137,168.538,24.3034,187.165325,282.1965,210.6359
2024-08-24 16:00:00,4134.5575,397.1734,385.522,8877.8669,1188.9174,39.3125,25.2643,48.3231,215.9487,46.7803,122.7858,169.566,24.3919,190.94045,284.5066,211.0952
2024-08-24 17:00:00,4139.1359,394.0366,382.4767,8920.2736,1187.9752,39.1875,25.1507,48.039,215.978,48.3912,118.1097,166.5009,24.8732,192.335375,286.5269,215.0812
2024-08-24 18:00:00,4144.5352,396.0996,384.3913,9039.0775,1188.1062,41.25,25.5058,48.423,215.945,47.4603,120.9854,168.4457,24.6174,184.473325,285.8262,208.2379
2024-08-24 19:00:00,4105.8914,394.9981,383.6344,9091.3759,1188.3535,40.9375,25.434,48.468,215.9851,47.2283,120.4269,167.6601,24.4977,196.7036,283.5297,202.6454
2024-08-24 20:00:00,4128.0468,394.838,383.2226,9168.7295,1188.3721,39.75,25.3373,48.391,215.9926,46.2325,120.9981,167.2314,24.6961,203.513575,285.3638,199.9736
2024-08-24 21:00:00,4114.538,393.4781,382.0921,9086.7175,1187.1566,40.25,25.8242,48.3735,215.9962,46.331,119.7561,166.0904,24.7951,189.6565,285.1157,197.9841
2024-08-24 22:00:00,4164.0831,396.3554,384.6426,8987.736,1187.1278,40.5625,26.2456,48.4408,215.9482,47.06,121.6357,168.6958,24.6929,192.895825,286.9906,203.2195
2024-08-24 23:00:00,4130.3402,393.1376,381.6386,9053.1776,1186.5179,40.6875,25.947,48.4486,215.9652,46.8195,118.8557,165.6762,24.9444,195.26855,286.447,216.8348
2024-08-25 00:00:00,4177.9894,390.0763,378.257,9036.1899,1187.2762,40.9375,25.8793,48.4583,215.9956,48.0117,114.2429,162.2598,25.7575,196.20625,291.7305,227.4296
2024-08-25 01:00:00,4125.0241,392.0704,380.6185,8977.4866,1187.1698,40.5625,26.095,48.4122,216.0005,48.1163,116.505,164.6223,25.0694,208.3666,286.6997,232.5892
2024-08-25 02:00:00,4155.6447,391.254,379.6169,9171.1709,1187.0462,40.125,26.1663,48.4028,215.9105,47.3112,116.3905,163.7017,25.3959,203.572025,289.415,230.1789
2024-08-25 03:00:00,4128.706,392.3025,380.8176,9276.0714,1186.0856,39.625,26.2695,48.3669,215.9466,47.1655,117.7057,164.8713,25.0446,202.99165,286.731,221.1446
2024-08-25 04:00:00,4150.2837,388.9354,377.218,9012.1255,1186.5038,39.3125,26.4212,48.1803,215.9464,46.6042,114.6807,161.2732,25.7394,200.644725,290.4739,207.6211
2024-08-25 05:00:00,4120.2527,389.3325,377.8659,9107.5198,1186.336,40.25,26.6276,48.3843,215.9988,47.9215,113.9443,161.8658,25.4609,185.255075,287.954,201.0743
2024-08-25 06:00:00,4156.6718,390.9995,379.3025,9168.4527,1187.2989,40.4375,26.3829,48.352,216.0487,47.7987,115.4516,163.2503,25.4648,196.490475,289.6768,201.8455
2024-08-25 07:00:00,4120.6291,388.4843,377.0273,9217.847,1185.7939,40.5625,26.0463,48.2032,215.8812,47.5108,113.6396,161.1504,25.5771,180.882925,288.4761,203.4598
2024-08-25 08:00:00,4157.1117,388.9171,377.2399,8938.9585,1186.839,40.75,25.8525,48.6995,216.0086,47.4597,113.7678,161.2275,25.7984,177.93635,290.9967,209.0554
2024-08-25 09:00:00,4123.6212,388.2067,376.66,8636.9332,1186.0024,40.875,26.4543,48.4333,215.9588,47.1881,113.517,160.7051,25.6657,184.0257,288.8582,219.6199
2024-08-25 10:00:00,4160.6613,386.3607,374.3569,8507.036,1187.769,40.0,26.8541,48.2236,215.9648,47.2427,111.1311,158.3738,26.2731,180.9458,293.0236,223.1732
2024-08-25 11:00:00,4096.4558,383.5904,372.0349,8202.3506,1186.869,40.875,26.1154,48.353,215.9836,46.5625,109.4981,156.0606,26.2671,179.882625,289.7941,208.2509
2024-08-25 12:00:00,4147.1777,385.8426,373.7901,8251.8184,1188.6861,39.625,25.3301,48.4466,215.9998,47.3711,110.4172,157.7883,26.2897,177.635425,292.4117,200.1918
2024-08-25 13:00:00,4098.3037,384.7171,373.1691,8119.7583,1188.2891,40.375,24.8628,48.7005,215.963,47.3405,109.8623,157.2028,26.0754,164.8483,289.3052,198.5273
2024-08-25 14:00:00,4128.0464,382.0629,370.099,8080.5205,1189.087,41.125,24.1237,48.3182,216.0317,46.3271,107.7391,154.0662,26.8025,180.898,293.3456,196.2142
2024-08-25 15:00:00,4093.3554,385.3135,373.8231,8303.9523,1188.7822,41.4375,24.3693,48.5361,215.9707,46.4155,111.436,157.8516,25.9395,174.564875,288.4937,196.8759
2024-08-25 16:00:00,4127.4049,391.024,379.3072,8097.113,1188.451,40.9375,24.6436,48.7888,216.0197,46.2653,117.0139,163.2792,25.2843,178.6298,287.6571,205.2878
2024-08-25 17:00:00,4134.6241,392.2287,380.5755,7914.6017,1188.4186,40.625,24.9309,48.7001,216.0165,47.3457,117.2179,164.5627,25.1373,181.26855,287.3293,210.2361
2024-08-25 18:00:00,4135.326,392.2599,380.5698,8085.2611,1188.4095,40.3125,25.0444,48.7745,215.9336,47.2744,117.3604,164.6348,25.1356,180.644725,287.3932,211.3681
2024-08-25 19:00:00,4127.0103,390.0493,378.4439,8205.3151,1187.6902,41.0625,23.646,48.3197,215.9568,46.9324,115.5522,162.4845,25.402,181.410625,288.0864,208.8485
2024-08-25 20:00:00,4138.2206,387.8503,376.0831,8100.8706,1187.7638,41.75,25.5184,48.4037,215.9802,46.5731,113.5276,160.1007,25.8524,194.3469,290.3148,206.5748
2024-08-25 21:00:00,4100.8613,385.9358,374.4707,8004.3006,1186.977,41.125,26.1614,48.3587,215.9819,45.9059,112.5782,158.4853,25.8851,185.0008,288.6631,202.534
2024-08-25 22:00:00,4146.4831,385.4961,373.6846,8014.2665,1188.2833,41.0625,26.3958,48.597,215.9759,46.3813,111.3264,157.7094,26.3024,186.80405,292.4185,202.6424
2024-08-25 23:00:00,4065.3912,388.1554,376.9259,8051.7197,1187.0885,40.875,26.4847,48.7356,215.9438,46.9767,113.9925,160.9633,25.2708,177.152775,284.7101,205.7889
2024-08-26 00:00:00,4151.0557,389.7911,378.0083,7893.6823,1186.9422,41.0,27.1097,48.9196,215.9826,48.4779,113.5566,162.0371,25.621,172.8998,290.0401,215.406
2024-08-26 01:00:00,4082.7747,384.953,373.5873,8215.2295,1186.6907,40.3125,27.0536,48.9581,215.9255,47.7129,109.9517,157.6677,25.9027,178.4579,287.878,220.5346
2024-08-26 02:00:00,4134.5398,383.218,371.4592,8262.0288,1186.6862,40.1875,26.4245,48.6375,215.981,48.257,107.2214,155.4784,26.6011,183.297,292.9652,228.1102
2024-08-26 03:00:00,4080.2718,386.4709,375.231,7985.1624,1186.2964,40.9375,26.2578,48.5083,215.921,45.8139,113.497,159.3108,25.6215,189.681275,286.7248,221.3143
